structure,type,seas_adj,date,value
exp,gc_y,na,2000-07-01,4.77775690636734
exp,gc_y,na,2000-10-01,5.59722283100878
exp,gc_y,na,2001-01-01,3.79284030527705
exp,gc_y,na,2001-04-01,-0.806532892266466
exp,gc_y,na,2001-07-01,-1.58409136619611
exp,gc_y,na,2001-10-01,-1.37721875031545
exp,gc_y,na,2002-01-01,-4.12852676059437
exp,gc_y,na,2002-04-01,-0.171295419476927
exp,gc_y,na,2002-07-01,1.10040842689326
exp,gc_y,na,2002-10-01,-1.08431785184978
exp,gc_y,na,2003-01-01,-0.377843162330474
exp,gc_y,na,2003-04-01,-1.64817581094983
exp,gc_y,na,2003-07-01,-0.9065231347066
exp,gc_y,na,2003-10-01,0.772516972180379
exp,gc_y,na,2004-01-01,4.6720415279093
exp,gc_y,na,2004-04-01,5.59572934816537
exp,gc_y,na,2004-07-01,4.22608029995375
exp,gc_y,na,2004-10-01,3.88972653925935
exp,gc_y,na,2005-01-01,3.46855306032965
exp,gc_y,na,2005-04-01,3.68566178217391
exp,gc_y,na,2005-07-01,3.00008051539871
exp,gc_y,na,2005-10-01,3.40365530407937
exp,gc_y,na,2006-01-01,2.78840620615927
exp,gc_y,na,2006-04-01,1.1009948197791
exp,gc_y,na,2006-07-01,3.72291140169076
exp,gc_y,na,2006-10-01,5.81562159951898
exp,gc_y,na,2007-01-01,5.79409862019451
exp,gc_y,na,2007-04-01,8.51639745669458
exp,gc_y,na,2007-07-01,9.51605036546711
exp,gc_y,na,2007-10-01,1.92564232021773
exp,gc_y,na,2008-01-01,3.59977972341385
exp,gc_y,na,2008-04-01,3.67928543459473
exp,gc_y,na,2008-07-01,3.17844565697979
exp,gc_y,na,2008-10-01,-0.916761080145708
exp,gc_y,na,2009-01-01,-8.48587043252222
exp,gc_y,na,2009-04-01,-8.65972300456838
exp,gc_y,na,2009-07-01,-8.97662556309405
exp,gc_y,na,2009-10-01,1.05772334655818
exp,gc_y,na,2010-01-01,10.3828486509225
exp,gc_y,na,2010-04-01,6.5849971165494
exp,gc_y,na,2010-07-01,5.13328948827633
exp,gc_y,na,2010-10-01,7.38321606224341
exp,gc_y,na,2011-01-01,6.97912224641949
exp,gc_y,na,2011-04-01,4.51333782108771
exp,gc_y,na,2011-07-01,1.87831412921762
exp,gc_y,na,2011-10-01,-0.658997234818608
exp,gc_y,na,2012-01-01,-4.37217902501086
exp,gc_y,na,2012-04-01,-0.598223403960031
exp,gc_y,na,2012-07-01,5.0119130273964
exp,gc_y,na,2012-10-01,2.78852102663477
exp,gc_y,na,2013-01-01,4.5783538870927
exp,gc_y,na,2013-04-01,21.777021015666
exp,gc_y,na,2013-07-01,8.57689248272145
exp,gc_y,na,2013-10-01,5.66905755728472
exp,gc_y,na,2014-01-01,5.22388171565778
exp,gc_y,na,2014-04-01,-17.2038211468173
exp,gc_y,na,2014-07-01,-7.03864974594023
exp,gc_y,na,2014-10-01,1.95643211086948
exp,gc_y,na,2015-01-01,-2.09017187994023
exp,gc_y,na,2015-04-01,1.69799944382464
exp,gc_y,na,2015-07-01,5.25053256977837
exp,gc_y,na,2015-10-01,1.8532788959087
exp,gc_y,na,2016-01-01,0.534347895594215
exp,gc_y,na,2016-04-01,7.36770703591319
exp,gc_y,na,2016-07-01,1.89770740824883
exp,gc_y,na,2016-10-01,5.73072866448992
exp,gc_y,na,2017-01-01,1.92944601478418
exp,gc_y,na,2017-04-01,-0.136782713143009
exp,gc_y,na,2017-07-01,0.595018986788003
exp,gc_y,na,2017-10-01,-2.86103808134745
exp,gc_y,na,2018-01-01,5.68686920316594
exp,gc_y,na,2018-04-01,1.21994979821691
exp,gc_y,na,2018-07-01,1.52608759962021
exp,gc_y,na,2018-10-01,-0.84503795825324
exp,gc_y,na,2019-01-01,-2.77640989299051
exp,gc_y,na,2019-04-01,-0.112358188585019
exp,gc_y,na,2019-07-01,3.45767532776576
exp_good,gc_y,na,1981-01-01,2.86781889631083
exp_good,gc_y,na,1981-04-01,3.72915718080152
exp_good,gc_y,na,1981-07-01,6.34449262673996
exp_good,gc_y,na,1981-10-01,12.2447859958969
exp_good,gc_y,na,1982-01-01,7.21710770960303
exp_good,gc_y,na,1982-04-01,2.99334376473483
exp_good,gc_y,na,1982-07-01,-6.08527179502973
exp_good,gc_y,na,1982-10-01,-7.0203996819602
exp_good,gc_y,na,1983-01-01,-8.15784102993787
exp_good,gc_y,na,1983-04-01,-4.87058140960184
exp_good,gc_y,na,1983-07-01,2.62975470233724
exp_good,gc_y,na,1983-10-01,3.48814438408474
exp_good,gc_y,na,1984-01-01,4.51100517611818
exp_good,gc_y,na,1984-04-01,7.95438917832878
exp_good,gc_y,na,1984-07-01,8.25108690028636
exp_good,gc_y,na,1984-10-01,3.14227909298046
exp_good,gc_y,na,1985-01-01,6.56383294761965
exp_good,gc_y,na,1985-04-01,-0.253443781062971
exp_good,gc_y,na,1985-07-01,-1.50042463921365
exp_good,gc_y,na,1985-10-01,5.99867862474925
exp_good,gc_y,na,1986-01-01,1.10245445890712
exp_good,gc_y,na,1986-04-01,8.4180928900579
exp_good,gc_y,na,1986-07-01,0.990669684066603
exp_good,gc_y,na,1986-10-01,-5.59752224487569
exp_good,gc_y,na,1987-01-01,-3.15248009713379
exp_good,gc_y,na,1987-04-01,-6.4721666176882
exp_good,gc_y,na,1987-07-01,-0.888362024094663
exp_good,gc_y,na,1987-10-01,4.5414757923352
exp_good,gc_y,na,1988-01-01,4.73004985537035
exp_good,gc_y,na,1988-04-01,2.20232246861693
exp_good,gc_y,na,1988-07-01,3.93884296186115
exp_good,gc_y,na,1988-10-01,1.7660107111195
exp_good,gc_y,na,1989-01-01,1.42339753727656
exp_good,gc_y,na,1989-04-01,3.96218367973572
exp_good,gc_y,na,1989-07-01,1.82576208603908
exp_good,gc_y,na,1989-10-01,0.265766993082301
exp_good,gc_y,na,1990-01-01,1.0941308661965
exp_good,gc_y,na,1990-04-01,2.97736665821084
exp_good,gc_y,na,1990-07-01,0.628430007916078
exp_good,gc_y,na,1990-10-01,1.17090659778244
exp_good,gc_y,na,1991-01-01,0.371264843153636
exp_good,gc_y,na,1991-04-01,-2.94477841402115
exp_good,gc_y,na,1991-07-01,-0.440378117935347
exp_good,gc_y,na,1991-10-01,-0.659988368400851
exp_good,gc_y,na,1992-01-01,0.539896924017639
exp_good,gc_y,na,1992-04-01,1.96939336984193
exp_good,gc_y,na,1992-07-01,2.0260298997626
exp_good,gc_y,na,1992-10-01,1.06211686391606
exp_good,gc_y,na,1993-01-01,1.45078950344734
exp_good,gc_y,na,1993-04-01,-1.22821766243208
exp_good,gc_y,na,1993-07-01,-2.17658393726508
exp_good,gc_y,na,1993-10-01,-0.461516091259732
exp_good,gc_y,na,1994-01-01,-1.83631627815344
exp_good,gc_y,na,1994-04-01,0.378109444502321
exp_good,gc_y,na,1994-07-01,1.42323234772637
exp_good,gc_y,na,1994-10-01,2.56578211133679
exp_good,gc_y,na,1995-01-01,2.36417123686828
exp_good,gc_y,na,1995-04-01,2.05171949147923
exp_good,gc_y,na,1995-07-01,1.70395362614162
exp_good,gc_y,na,1995-10-01,-0.0647744318409649
exp_good,gc_y,na,1996-01-01,0.535608151831404
exp_good,gc_y,na,1996-04-01,-0.0161072747740461
exp_good,gc_y,na,1996-07-01,1.15688847586681
exp_good,gc_y,na,1996-10-01,1.53424137443546
exp_good,gc_y,na,1997-01-01,2.88043272304688
exp_good,gc_y,na,1997-04-01,5.41029950390321
exp_good,gc_y,na,1997-07-01,4.58462206897278
exp_good,gc_y,na,1997-10-01,6.37696077422174
exp_good,gc_y,na,1998-01-01,2.11723954527027
exp_good,gc_y,na,1998-04-01,1.57534239583961
exp_good,gc_y,na,1998-07-01,0.10077741518472
exp_good,gc_y,na,1998-10-01,-2.20089452132331
exp_good,gc_y,na,1999-01-01,-0.852148678175442
exp_good,gc_y,na,1999-04-01,-0.548676221676728
exp_good,gc_y,na,1999-07-01,1.84441377349413
exp_good,gc_y,na,1999-10-01,1.76796161443349
exp_good,gc_y,na,2000-01-01,3.23030932452705
exp_good,gc_y,na,2000-04-01,4.3726283751949
exp_good,gc_y,na,2000-07-01,2.23596038895664
exp_good,gc_y,na,2000-10-01,3.52619544903693
exp_good,gc_y,na,2001-01-01,3.88672518273372
exp_good,gc_y,na,2001-04-01,-0.49307164861049
exp_good,gc_y,na,2001-07-01,-0.821684399173968
exp_good,gc_y,na,2001-10-01,-0.368783387285036
exp_good,gc_y,na,2002-01-01,-3.47903121952085
exp_good,gc_y,na,2002-04-01,0.762514991241314
exp_good,gc_y,na,2002-07-01,1.85580204328988
exp_good,gc_y,na,2002-10-01,-0.314560147830635
exp_good,gc_y,na,2003-01-01,1.05918827644226
exp_good,gc_y,na,2003-04-01,-0.644452951567648
exp_good,gc_y,na,2003-07-01,-0.43282323220045
exp_good,gc_y,na,2003-10-01,0.424353195405549
exp_good,gc_y,na,2004-01-01,3.44900011755494
exp_good,gc_y,na,2004-04-01,4.20072338462314
exp_good,gc_y,na,2004-07-01,3.42808241489275
exp_good,gc_y,na,2004-10-01,3.29879753270263
exp_good,gc_y,na,2005-01-01,2.25849842722216
exp_good,gc_y,na,2005-04-01,2.24673615863117
exp_good,gc_y,na,2005-07-01,1.03410894386014
exp_good,gc_y,na,2005-10-01,1.68453298256059
exp_good,gc_y,na,2006-01-01,1.50654340528217
exp_good,gc_y,na,2006-04-01,0.349012232915153
exp_good,gc_y,na,2006-07-01,3.17349216152171
exp_good,gc_y,na,2006-10-01,4.92488853032548
exp_good,gc_y,na,2007-01-01,4.10202673042118
exp_good,gc_y,na,2007-04-01,6.25886398942527
exp_good,gc_y,na,2007-07-01,7.33165772791105
exp_good,gc_y,na,2007-10-01,-0.545842137937131
exp_good,gc_y,na,2008-01-01,2.95713907005518
exp_good,gc_y,na,2008-04-01,3.53435423199231
exp_good,gc_y,na,2008-07-01,3.19483294091641
exp_good,gc_y,na,2008-10-01,-0.352644405423092
exp_good,gc_y,na,2009-01-01,-7.18166957796005
exp_good,gc_y,na,2009-04-01,-7.84965375310164
exp_good,gc_y,na,2009-07-01,-8.77332095377887
exp_good,gc_y,na,2009-10-01,1.65245771176477
exp_good,gc_y,na,2010-01-01,9.97433986396028
exp_good,gc_y,na,2010-04-01,6.19180870738806
exp_good,gc_y,na,2010-07-01,5.34687752969608
exp_good,gc_y,na,2010-10-01,7.16415879062005
exp_good,gc_y,na,2011-01-01,6.937182411766
exp_good,gc_y,na,2011-04-01,5.03003935069238
exp_good,gc_y,na,2011-07-01,2.62705957986715
exp_good,gc_y,na,2011-10-01,-0.429596407266576
exp_good,gc_y,na,2012-01-01,-4.68057222994867
exp_good,gc_y,na,2012-04-01,-1.70418634790308
exp_good,gc_y,na,2012-07-01,3.24432522254423
exp_good,gc_y,na,2012-10-01,1.13939614206558
exp_good,gc_y,na,2013-01-01,3.80549338301252
exp_good,gc_y,na,2013-04-01,20.6045831661586
exp_good,gc_y,na,2013-07-01,8.01527582951341
exp_good,gc_y,na,2013-10-01,5.00118555294161
exp_good,gc_y,na,2014-01-01,3.64386656088956
exp_good,gc_y,na,2014-04-01,-17.1114391472423
exp_good,gc_y,na,2014-07-01,-7.61057647304847
exp_good,gc_y,na,2014-10-01,1.20444441259352
exp_good,gc_y,na,2015-01-01,-1.8584362863171
exp_good,gc_y,na,2015-04-01,1.30188234050724
exp_good,gc_y,na,2015-07-01,4.81786077138024
exp_good,gc_y,na,2015-10-01,0.740051867203107
exp_good,gc_y,na,2016-01-01,-0.221551237813036
exp_good,gc_y,na,2016-04-01,6.03231168428066
exp_good,gc_y,na,2016-07-01,0.99071761446744
exp_good,gc_y,na,2016-10-01,3.41692388177434
exp_good,gc_y,na,2017-01-01,0.977454919500241
exp_good,gc_y,na,2017-04-01,-0.284352599541078
exp_good,gc_y,na,2017-07-01,-0.428449549052424
exp_good,gc_y,na,2017-10-01,-1.56311546841132
exp_good,gc_y,na,2018-01-01,4.65691020843644
exp_good,gc_y,na,2018-04-01,0.674541045246731
exp_good,gc_y,na,2018-07-01,1.48486863831654
exp_good,gc_y,na,2018-10-01,-0.451088452426588
exp_good,gc_y,na,2019-01-01,-2.35684087553539
exp_good,gc_y,na,2019-04-01,-0.149981010749155
exp_good,gc_y,na,2019-07-01,3.30179458527539
exp_good_ex_g,gc_y,na,1981-01-01,0.729819880257396
exp_good_ex_g,gc_y,na,1981-04-01,2.17497758752811
exp_good_ex_g,gc_y,na,1981-07-01,3.16584178737908
exp_good_ex_g,gc_y,na,1981-10-01,3.07058978789429
exp_good_ex_g,gc_y,na,1982-01-01,1.73866986813351
exp_good_ex_g,gc_y,na,1982-04-01,1.00995849421344
exp_good_ex_g,gc_y,na,1982-07-01,-2.37566656437749
exp_good_ex_g,gc_y,na,1982-10-01,-0.520934363214456
exp_good_ex_g,gc_y,na,1983-01-01,-0.887246755376871
exp_good_ex_g,gc_y,na,1983-04-01,-0.50192407063689
exp_good_ex_g,gc_y,na,1983-07-01,1.66523749788962
exp_good_ex_g,gc_y,na,1983-10-01,0.744393194231662
exp_good_ex_g,gc_y,na,1984-01-01,1.94222216873776
exp_good_ex_g,gc_y,na,1984-04-01,2.44561041121509
exp_good_ex_g,gc_y,na,1984-07-01,1.89047131367808
exp_good_ex_g,gc_y,na,1984-10-01,1.67142413299427
exp_good_ex_g,gc_y,na,1985-01-01,1.84862214602526
exp_good_ex_g,gc_y,na,1985-04-01,2.05273645011093
exp_good_ex_g,gc_y,na,1985-07-01,1.73435068961005
exp_good_ex_g,gc_y,na,1985-10-01,2.0670017269638
exp_good_ex_g,gc_y,na,1986-01-01,0.372611851723408
exp_good_ex_g,gc_y,na,1986-04-01,1.52366844219868
exp_good_ex_g,gc_y,na,1986-07-01,1.12891438690137
exp_good_ex_g,gc_y,na,1986-10-01,-0.0901644677993654
exp_good_ex_g,gc_y,na,1987-01-01,0.16777337459155
exp_good_ex_g,gc_y,na,1987-04-01,-0.972223817806631
exp_good_ex_g,gc_y,na,1987-07-01,-0.25407001757521
exp_good_ex_g,gc_y,na,1987-10-01,1.91599166232121
exp_good_ex_g,gc_y,na,1988-01-01,2.61162877931577
exp_good_ex_g,gc_y,na,1988-04-01,1.72617950550799
exp_good_ex_g,gc_y,na,1988-07-01,1.85476523660549
exp_good_ex_g,gc_y,na,1988-10-01,0.932178029962446
exp_good_ex_g,gc_y,na,1989-01-01,0.80134414847685
exp_good_ex_g,gc_y,na,1989-04-01,2.25241352322405
exp_good_ex_g,gc_y,na,1989-07-01,1.2593711065735
exp_good_ex_g,gc_y,na,1989-10-01,1.12373259585733
exp_good_ex_g,gc_y,na,1990-01-01,2.941099510758
exp_good_ex_g,gc_y,na,1990-04-01,0.991546291159754
exp_good_ex_g,gc_y,na,1990-07-01,1.25728441983411
exp_good_ex_g,gc_y,na,1990-10-01,0.516252584324217
exp_good_ex_g,gc_y,na,1991-01-01,-1.37434238271091
exp_good_ex_g,gc_y,na,1991-04-01,-0.54414504851987
exp_good_ex_g,gc_y,na,1991-07-01,-0.551228606683753
exp_good_ex_g,gc_y,na,1991-10-01,0.0296824840847587
exp_good_ex_g,gc_y,na,1992-01-01,1.33555553065564
exp_good_ex_g,gc_y,na,1992-04-01,1.09562346785417
exp_good_ex_g,gc_y,na,1992-07-01,1.35738610136112
exp_good_ex_g,gc_y,na,1992-10-01,-0.0511878673116756
exp_good_ex_g,gc_y,na,1993-01-01,0.148217631058686
exp_good_ex_g,gc_y,na,1993-04-01,-0.0124279506207676
exp_good_ex_g,gc_y,na,1993-07-01,-0.392620035571949
exp_good_ex_g,gc_y,na,1993-10-01,0.794422604730604
exp_good_ex_g,gc_y,na,1994-01-01,0.581491978918623
exp_good_ex_g,gc_y,na,1994-04-01,0.0103846486047852
exp_good_ex_g,gc_y,na,1994-07-01,0.863148397869825
exp_good_ex_g,gc_y,na,1994-10-01,1.54442732850355
exp_good_ex_g,gc_y,na,1995-01-01,0.17848764637824
exp_good_ex_g,gc_y,na,1995-04-01,0.986184513372169
exp_good_ex_g,gc_y,na,1995-07-01,0.843466527710245
exp_good_ex_g,gc_y,na,1995-10-01,0.126072151179605
exp_good_ex_g,gc_y,na,1996-01-01,0.827938740188906
exp_good_ex_g,gc_y,na,1996-04-01,0.792739053309731
exp_good_ex_g,gc_y,na,1996-07-01,0.869257859579371
exp_good_ex_g,gc_y,na,1996-10-01,0.891909299622481
exp_good_ex_g,gc_y,na,1997-01-01,1.30029698612681
exp_good_ex_g,gc_y,na,1997-04-01,3.12291627529174
exp_good_ex_g,gc_y,na,1997-07-01,2.95963355331873
exp_good_ex_g,gc_y,na,1997-10-01,3.99437808562219
exp_good_ex_g,gc_y,na,1998-01-01,2.5922525085758
exp_good_ex_g,gc_y,na,1998-04-01,1.06348619565697
exp_good_ex_g,gc_y,na,1998-07-01,0.788321211112241
exp_good_ex_g,gc_y,na,1998-10-01,-0.990890123289812
exp_good_ex_g,gc_y,na,1999-01-01,0.520231143509835
exp_good_ex_g,gc_y,na,1999-04-01,0.921933003255201
exp_good_ex_g,gc_y,na,1999-07-01,1.80540223445096
exp_good_ex_g,gc_y,na,1999-10-01,3.7381789443179
exp_good_ex_g,gc_y,na,2000-01-01,3.44885947267281
exp_good_ex_g,gc_y,na,2000-04-01,2.65102687042802
exp_good_ex_g,gc_y,na,2000-07-01,2.72115437981048
exp_good_ex_g,gc_y,na,2000-10-01,1.30279628960158
exp_good_ex_g,gc_y,na,2001-01-01,2.19954471071348
exp_good_ex_g,gc_y,na,2001-04-01,1.40393847658825
exp_good_ex_g,gc_y,na,2001-07-01,-0.380638428444371
exp_good_ex_g,gc_y,na,2001-10-01,-0.777526708233598
exp_good_ex_g,gc_y,na,2002-01-01,-1.91286286703463
exp_good_ex_g,gc_y,na,2002-04-01,1.13952835637298
exp_good_ex_g,gc_y,na,2002-07-01,1.82361594444375
exp_good_ex_g,gc_y,na,2002-10-01,1.16947109546329
exp_good_ex_g,gc_y,na,2003-01-01,0.907552919066841
exp_good_ex_g,gc_y,na,2003-04-01,-0.985046104083617
exp_good_ex_g,gc_y,na,2003-07-01,-0.179650001158382
exp_good_ex_g,gc_y,na,2003-10-01,1.12043304712437
exp_good_ex_g,gc_y,na,2004-01-01,3.26296480985668
exp_good_ex_g,gc_y,na,2004-04-01,2.84374123840127
exp_good_ex_g,gc_y,na,2004-07-01,2.53160126267123
exp_good_ex_g,gc_y,na,2004-10-01,2.45659557604327
exp_good_ex_g,gc_y,na,2005-01-01,0.236397720873156
exp_good_ex_g,gc_y,na,2005-04-01,2.92230002119028
exp_good_ex_g,gc_y,na,2005-07-01,2.03948978205242
exp_good_ex_g,gc_y,na,2005-10-01,2.68511212027702
exp_good_ex_g,gc_y,na,2006-01-01,5.41572344594508
exp_good_ex_g,gc_y,na,2006-04-01,2.33543808955541
exp_good_ex_g,gc_y,na,2006-07-01,3.47058242097664
exp_good_ex_g,gc_y,na,2006-10-01,4.59007269370239
exp_good_ex_g,gc_y,na,2007-01-01,3.28672467564122
exp_good_ex_g,gc_y,na,2007-04-01,3.97592642464372
exp_good_ex_g,gc_y,na,2007-07-01,4.03121803902679
exp_good_ex_g,gc_y,na,2007-10-01,0.883854884784171
exp_good_ex_g,gc_y,na,2008-01-01,1.16056443679287
exp_good_ex_g,gc_y,na,2008-04-01,3.72194152054883
exp_good_ex_g,gc_y,na,2008-07-01,2.7532247131351
exp_good_ex_g,gc_y,na,2008-10-01,-1.99860394146882
exp_good_ex_g,gc_y,na,2009-01-01,-3.99296344066022
exp_good_ex_g,gc_y,na,2009-04-01,-6.9582548749304
exp_good_ex_g,gc_y,na,2009-07-01,-4.1898588584051
exp_good_ex_g,gc_y,na,2009-10-01,1.21710146246168
exp_good_ex_g,gc_y,na,2010-01-01,3.42811246589182
exp_good_ex_g,gc_y,na,2010-04-01,6.19917452058182
exp_good_ex_g,gc_y,na,2010-07-01,1.85942745560076
exp_good_ex_g,gc_y,na,2010-10-01,4.50170874004081
exp_good_ex_g,gc_y,na,2011-01-01,6.03690768331511
exp_good_ex_g,gc_y,na,2011-04-01,2.14558607830199
exp_good_ex_g,gc_y,na,2011-07-01,1.42459510110605
exp_good_ex_g,gc_y,na,2011-10-01,-0.459791349501027
exp_good_ex_g,gc_y,na,2012-01-01,-1.62928238913676
exp_good_ex_g,gc_y,na,2012-04-01,-0.168729843768458
exp_good_ex_g,gc_y,na,2012-07-01,1.62283599637731
exp_good_ex_g,gc_y,na,2012-10-01,2.12395428338304
exp_good_ex_g,gc_y,na,2013-01-01,-1.01050530871569
exp_good_ex_g,gc_y,na,2013-04-01,-0.530546553604999
exp_good_ex_g,gc_y,na,2013-07-01,0.738344271588414
exp_good_ex_g,gc_y,na,2013-10-01,-2.49462321566584
exp_good_ex_g,gc_y,na,2014-01-01,2.50962702412309
exp_good_ex_g,gc_y,na,2014-04-01,2.00065813239153
exp_good_ex_g,gc_y,na,2014-07-01,1.01834000534555
exp_good_ex_g,gc_y,na,2014-10-01,2.2157774655288
exp_good_ex_g,gc_y,na,2015-01-01,-0.469896108390965
exp_good_ex_g,gc_y,na,2015-04-01,0.171907538888898
exp_good_ex_g,gc_y,na,2015-07-01,1.30901876472652
exp_good_ex_g,gc_y,na,2015-10-01,1.79574893613997
exp_good_ex_g,gc_y,na,2016-01-01,2.9747989083015
exp_good_ex_g,gc_y,na,2016-04-01,3.34828155624035
exp_good_ex_g,gc_y,na,2016-07-01,0.53045235141853
exp_good_ex_g,gc_y,na,2016-10-01,1.06264981968522
exp_good_ex_g,gc_y,na,2017-01-01,1.2797881217083
exp_good_ex_g,gc_y,na,2017-04-01,0.403832886938723
exp_good_ex_g,gc_y,na,2017-07-01,3.74664201108803
exp_good_ex_g,gc_y,na,2017-10-01,3.4118132075113
exp_good_ex_g,gc_y,na,2018-01-01,3.87054386898412
exp_good_ex_g,gc_y,na,2018-04-01,3.3732568952785
exp_good_ex_g,gc_y,na,2018-07-01,-0.172047272660203
exp_good_ex_g,gc_y,na,2018-10-01,3.48499301540003
exp_good_ex_g,gc_y,na,2019-01-01,1.53246114890637
exp_good_ex_g,gc_y,na,2019-04-01,1.12748128261484
exp_good_ex_g,gc_y,na,2019-07-01,3.46107406516667
exp_good_ex_vm,gc_y,na,1981-01-01,0.25730983396664
exp_good_ex_vm,gc_y,na,1981-04-01,0.759543599968684
exp_good_ex_vm,gc_y,na,1981-07-01,0.956973043893267
exp_good_ex_vm,gc_y,na,1981-10-01,1.83386769335489
exp_good_ex_vm,gc_y,na,1982-01-01,0.221945778971839
exp_good_ex_vm,gc_y,na,1982-04-01,-0.134809773122389
exp_good_ex_vm,gc_y,na,1982-07-01,-1.70730688311864
exp_good_ex_vm,gc_y,na,1982-10-01,-1.52492633359738
exp_good_ex_vm,gc_y,na,1983-01-01,-0.724917108259845
exp_good_ex_vm,gc_y,na,1983-04-01,-0.466704926356579
exp_good_ex_vm,gc_y,na,1983-07-01,1.30621595701974
exp_good_ex_vm,gc_y,na,1983-10-01,1.01954956280264
exp_good_ex_vm,gc_y,na,1984-01-01,1.34022047983836
exp_good_ex_vm,gc_y,na,1984-04-01,1.17408375475835
exp_good_ex_vm,gc_y,na,1984-07-01,1.22684797161757
exp_good_ex_vm,gc_y,na,1984-10-01,1.69015906918712
exp_good_ex_vm,gc_y,na,1985-01-01,1.66309169831598
exp_good_ex_vm,gc_y,na,1985-04-01,2.60405614619499
exp_good_ex_vm,gc_y,na,1985-07-01,1.64738963347287
exp_good_ex_vm,gc_y,na,1985-10-01,1.46591923639368
exp_good_ex_vm,gc_y,na,1986-01-01,0.25378770685646
exp_good_ex_vm,gc_y,na,1986-04-01,1.390109498723
exp_good_ex_vm,gc_y,na,1986-07-01,0.564215724646984
exp_good_ex_vm,gc_y,na,1986-10-01,-0.349594019495145
exp_good_ex_vm,gc_y,na,1987-01-01,-0.149525307376039
exp_good_ex_vm,gc_y,na,1987-04-01,-1.0521890339199
exp_good_ex_vm,gc_y,na,1987-07-01,-0.134113681720421
exp_good_ex_vm,gc_y,na,1987-10-01,1.49964901756509
exp_good_ex_vm,gc_y,na,1988-01-01,2.21761698791639
exp_good_ex_vm,gc_y,na,1988-04-01,1.63924190148196
exp_good_ex_vm,gc_y,na,1988-07-01,1.24327678754699
exp_good_ex_vm,gc_y,na,1988-10-01,1.0680394139009
exp_good_ex_vm,gc_y,na,1989-01-01,0.681568740790482
exp_good_ex_vm,gc_y,na,1989-04-01,1.71446987161393
exp_good_ex_vm,gc_y,na,1989-07-01,0.893531235901122
exp_good_ex_vm,gc_y,na,1989-10-01,0.874605625728382
exp_good_ex_vm,gc_y,na,1990-01-01,2.22404001753802
exp_good_ex_vm,gc_y,na,1990-04-01,0.602372958287132
exp_good_ex_vm,gc_y,na,1990-07-01,1.20289820050268
exp_good_ex_vm,gc_y,na,1990-10-01,0.0937290720306215
exp_good_ex_vm,gc_y,na,1991-01-01,-0.739230319740799
exp_good_ex_vm,gc_y,na,1991-04-01,-0.0694914047103259
exp_good_ex_vm,gc_y,na,1991-07-01,-0.258856150483841
exp_good_ex_vm,gc_y,na,1991-10-01,0.285243425297254
exp_good_ex_vm,gc_y,na,1992-01-01,1.31078179343969
exp_good_ex_vm,gc_y,na,1992-04-01,0.823048471492543
exp_good_ex_vm,gc_y,na,1992-07-01,1.27106165071408
exp_good_ex_vm,gc_y,na,1992-10-01,0.0551871649514762
exp_good_ex_vm,gc_y,na,1993-01-01,-0.511960469121136
exp_good_ex_vm,gc_y,na,1993-04-01,-0.313489787855011
exp_good_ex_vm,gc_y,na,1993-07-01,0.102223490666151
exp_good_ex_vm,gc_y,na,1993-10-01,0.816291504664268
